attack_type,start_time,duration,src,target,protocol,src_port,dst_port,spoofed,packet_cnt,total_bytes,bot_id,cnc_ip,cnc_port,measure_start,measure_end,Unnamed: 0
DP Attack,2024-06-19 10:18:48.660760,6736.018196,,192.3.165.37,dns,,53,no,36,1549,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-19 10:12:41,2024-06-19 12:15:01,42.0
DP Attack,2024-06-19 10:14:54.715427,5755.936442,,161.97.219.84,dns,,53,no,42,1867,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-19 10:12:41,2024-06-19 12:15:01,43.0
DP Attack,2024-06-19 10:22:16.655520,6640.005477,,116.203.104.203,dns,,53,no,90,3994,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-19 10:12:41,2024-06-19 12:15:01,44.0
DP Attack,2024-06-19 10:21:04.652780,6270.000901,,185.84.81.194,dns,,53,no,42,1842,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-19 10:12:41,2024-06-19 12:15:01,45.0
DP Attack,2024-06-19 10:15:58.654756,6938.000238,,130.61.64.122,dns,,53,no,48,2131,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-19 10:12:41,2024-06-19 12:15:01,46.0
DP Attack,2024-06-19 13:04:11.709674,4295.478218,,63.231.92.27,dns,,53,no,31,1346,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-19 13:02:23,2024-06-19 15:09:36,47.0
Scanning,2024-06-19 13:02:40.817594,7615.855915,192.168.122.106,,tcp,,"23,443,2323",no,586938,0,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-19 13:02:23,2024-06-19 15:09:36,48.0
DP Attack,2024-06-19 13:03:29.662363,7566.010802,,142.250.74.228,tcp,,443,no,1704,9880,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-19 13:02:23,2024-06-19 15:09:36,49.0
DP Attack,2024-06-19 13:05:39.715753,5838.021074,,161.97.219.84,dns,,53,no,36,1541,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-19 13:02:23,2024-06-19 15:09:36,50.0
DP Attack,2024-06-19 13:03:31.708168,6158.015654,,130.61.64.122,dns,,53,no,42,1882,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-19 13:02:23,2024-06-19 15:09:36,51.0
DP Attack,2024-06-19 13:06:59.743490,6917.983857,,192.3.165.37,dns,,53,no,54,2390,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-19 13:02:23,2024-06-19 15:09:36,52.0
DP Attack,2024-06-19 13:03:39.706490,6790.042568,,130.61.69.123,dns,,53,no,36,1610,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-19 13:02:23,2024-06-19 15:09:36,53.0
DP Attack,2024-06-19 13:08:43.700307,6637.988998,,162.243.19.47,dns,,53,no,36,1577,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-19 13:02:23,2024-06-19 15:09:36,54.0
DP Attack,2024-06-19 13:04:27.707139,7085.994891,,116.203.104.203,dns,,53,no,84,3683,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-19 13:02:23,2024-06-19 15:09:36,55.0
Scanning,2024-06-20 10:38:55.056620,4380.050527,192.168.122.21,,tcp,,"23,443,2323",no,365772,0,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-20 10:38:28,2024-06-20 11:51:54,56.0
DP Attack,2024-06-20 10:43:37.895243,4092.004666,,142.250.74.228,tcp,,443,no,1026,6054,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-20 10:38:28,2024-06-20 11:51:54,57.0
DP Attack,2024-06-20 10:39:16.895839,4095.008996,,116.203.104.203,dns,,53,no,48,2103,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-20 10:38:28,2024-06-20 11:51:54,58.0
DP Attack,2024-06-20 14:43:57.857185,3418.006059,,185.84.81.194,dns,,53,no,34,1509,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-20 14:36:22,2024-06-20 16:22:02,59.0
DP Attack,2024-06-20 14:36:48.872937,4062.995193,,116.203.104.203,dns,,53,no,52,2294,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-20 14:36:22,2024-06-20 16:22:02,60.0
Scanning,2024-06-20 14:36:48.894672,6313.179547,192.168.122.15,,tcp,,"23,443,2323",no,445470,0,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-20 14:36:22,2024-06-20 16:22:02,61.0
DP Attack,2024-06-20 14:41:31.837935,5896.461512,,142.250.74.228,tcp,,443,no,1218,7537,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-20 14:36:22,2024-06-20 16:22:02,62.0
DP Attack,2024-06-20 14:42:45.849975,3791.280363,,130.61.64.122,dns,,53,no,30,1306,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-20 14:36:22,2024-06-20 16:22:02,63.0
DP Attack,2024-06-20 14:43:33.851874,5276.998191,,161.97.219.84,dns,,53,no,30,1315,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-20 14:36:22,2024-06-20 16:22:02,64.0
DP Attack,2024-06-20 14:40:00.995824,5582.889539,,130.61.69.123,dns,,53,no,30,1328,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-20 14:36:22,2024-06-20 16:22:02,65.0
DP Attack,2024-06-21 09:36:26.271829,6738.032825,,63.231.92.27,dns,,53,no,46,2043,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-21 09:32:43,2024-06-21 14:29:17,66.0
DP Attack,2024-06-21 09:39:04.306322,6812.000984,,162.243.19.47,dns,,53,no,49,2172,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-21 09:32:43,2024-06-21 14:29:17,67.0
DP Attack,2024-06-21 11:50:53.298447,5993.076763,,162.243.19.47,dns,,53,no,39,1718,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-21 09:32:43,2024-06-21 14:29:17,68.0
DP Attack,2024-06-21 09:34:39.293755,15890.264159,,116.203.104.203,dns,,53,no,188,8195,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-21 09:32:43,2024-06-21 14:29:17,69.0
DP Attack,2024-06-21 09:36:48.285317,15247.485031,,192.3.165.37,dns,,53,no,94,4175,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-21 09:32:43,2024-06-21 14:29:17,70.0
DP Attack,2024-06-21 09:37:09.386571,15702.808787,,54.36.111.116,dns,,53,no,101,4492,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-21 09:32:43,2024-06-21 14:29:17,71.0
DP Attack,2024-06-21 11:52:53.307297,7367.114797,,63.231.92.27,dns,,53,no,43,1946,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-21 09:32:43,2024-06-21 14:29:17,72.0
Scanning,2024-06-21 09:33:12.604624,17764.75751,192.168.122.102,,tcp,,"23,443,2323",no,1311942,0,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-21 09:32:43,2024-06-21 14:29:17,73.0
DP Attack,2024-06-21 09:37:58.322513,17471.014961,,142.250.74.228,tcp,,443,no,4128,23605,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-21 09:32:43,2024-06-21 14:29:17,74.0
DP Attack,2024-06-21 09:34:17.399884,15369.152246,,130.61.64.122,dns,,53,no,102,4476,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-21 09:32:43,2024-06-21 14:29:17,75.0
DP Attack,2024-06-21 10:21:35.308510,12925.068558,,161.97.219.84,dns,,53,no,71,3182,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-21 09:32:43,2024-06-21 14:29:17,76.0
DP Attack,2024-06-21 09:47:06.319188,14819.377232,,130.61.69.123,dns,,53,no,96,4262,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-21 09:32:43,2024-06-21 14:29:17,77.0
DP Attack,2024-06-21 09:35:00.387568,14717.101209,,185.84.81.194,dns,,53,no,90,3931,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-21 09:32:43,2024-06-21 14:29:17,78.0
Scanning,2024-06-21 14:39:43.322154,5791.126965,192.168.122.201,,tcp,,"443,23,2323",no,551508,0,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,142.250.74.228,443.0,2024-06-21 14:39:26,2024-06-21 16:16:14,79.0
DP Attack,2024-06-21 14:44:30.261682,1312.005624,,142.250.74.228,tcp,,443,no,330,1815,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,142.250.74.228,443.0,2024-06-21 14:39:26,2024-06-21 16:16:14,80.0
DP Attack,2024-06-21 14:41:29.392362,5510.889161,,116.203.104.203,dns,,53,no,78,3471,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,142.250.74.228,443.0,2024-06-21 14:39:26,2024-06-21 16:16:14,81.0
DP Attack,2024-06-21 14:46:24.278067,4711.997236,,130.61.64.122,dns,,53,no,30,1309,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,142.250.74.228,443.0,2024-06-21 14:39:26,2024-06-21 16:16:14,82.0
DP Attack,2024-06-21 14:44:48.276122,4448.00624,,161.97.219.84,dns,,53,no,30,1338,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,142.250.74.228,443.0,2024-06-21 14:39:26,2024-06-21 16:16:14,83.0
DP Attack,2024-06-21 14:40:04.366695,5331.926258,,192.3.165.37,dns,,53,no,30,1267,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,142.250.74.228,443.0,2024-06-21 14:39:26,2024-06-21 16:16:14,84.0
DP Attack,2024-06-21 14:43:58.432225,5505.85271,,162.243.19.47,dns,,53,no,36,1616,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,142.250.74.228,443.0,2024-06-21 14:39:26,2024-06-21 16:16:14,85.0
DP Attack,2024-06-21 14:49:12.270897,4351.996881,,185.84.81.194,dns,,53,no,30,1345,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,142.250.74.228,443.0,2024-06-21 14:39:26,2024-06-21 16:16:14,86.0
DP Attack,2024-06-21 14:45:04.281554,5048.006417,,54.36.111.116,dns,,53,no,36,1597,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,142.250.74.228,443.0,2024-06-21 14:39:26,2024-06-21 16:16:14,87.0
DP Attack,2024-06-22 10:06:01.836585,6949.87394,,185.84.81.194,dns,,53,no,37,1652,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-22 10:05:48,2024-06-22 14:38:45,88.0
DP Attack,2024-06-22 10:11:10.689751,11619.016652,,192.3.165.37,dns,,53,no,70,3069,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-22 10:05:48,2024-06-22 14:38:45,89.0
Scanning,2024-06-22 10:06:01.859365,16363.997373,192.168.122.194,,tcp,,"443,23,2323",no,1369632,0,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,142.250.74.228,443.0,2024-06-22 10:05:48,2024-06-22 14:38:45,90.0
DP Attack,2024-06-22 10:10:52.683150,15882.834781,,142.250.74.228,tcp,,443,no,3948,22791,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,142.250.74.228,443.0,2024-06-22 10:05:48,2024-06-22 14:38:45,91.0
DP Attack,2024-06-22 10:10:54.690565,14114.998615,,54.36.111.116,dns,,53,no,108,4730,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,142.250.74.228,443.0,2024-06-22 10:05:48,2024-06-22 14:38:45,92.0
DP Attack,2024-06-22 10:11:34.688223,15043.280946,,116.203.104.203,dns,,53,no,198,8651,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,142.250.74.228,443.0,2024-06-22 10:05:48,2024-06-22 14:38:45,93.0
DP Attack,2024-06-22 10:14:06.689660,15293.375754,,130.61.69.123,dns,,53,no,102,4457,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,142.250.74.228,443.0,2024-06-22 10:05:48,2024-06-22 14:38:45,94.0
DP Attack,2024-06-22 10:12:22.700169,14536.779713,,162.243.19.47,dns,,53,no,84,3693,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,142.250.74.228,443.0,2024-06-22 10:05:48,2024-06-22 14:38:45,95.0
DP Attack,2024-06-22 10:11:42.691166,14778.434878,,63.231.92.27,dns,,53,no,84,3723,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,142.250.74.228,443.0,2024-06-22 10:05:48,2024-06-22 14:38:45,96.0
DP Attack,2024-06-22 10:12:46.686406,14075.005852,,130.61.64.122,dns,,53,no,84,3758,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,142.250.74.228,443.0,2024-06-22 10:05:48,2024-06-22 14:38:45,97.0
DP Attack,2024-06-22 10:13:58.690077,15267.024452,,161.97.219.84,dns,,53,no,102,4440,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,142.250.74.228,443.0,2024-06-22 10:05:48,2024-06-22 14:38:45,98.0
DP Attack,2024-06-22 15:03:39.767569,3964.949782,,161.97.219.84,dns,,53,no,32,1389,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-22 14:59:09,2024-06-22 18:37:57,99.0
DP Attack,2024-06-22 15:06:16.705633,10506.013517,,162.243.19.47,dns,,53,no,68,2996,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-22 14:59:09,2024-06-22 18:37:57,100.0
Scanning,2024-06-22 14:59:23.855455,13112.967915,192.168.122.57,,tcp,,"443,23,2323",no,1242150,0,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-22 14:59:09,2024-06-22 18:37:57,101.0
DP Attack,2024-06-22 15:04:14.694774,12805.004682,,142.250.74.228,tcp,,443,no,3150,17390,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-22 14:59:09,2024-06-22 18:37:57,102.0
DP Attack,2024-06-22 15:02:14.723765,12470.98514,,63.231.92.27,dns,,53,no,78,3441,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-22 14:59:09,2024-06-22 18:37:57,103.0
DP Attack,2024-06-22 15:01:10.734927,11509.973997,,185.84.81.194,dns,,53,no,84,3730,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-22 14:59:09,2024-06-22 18:37:57,104.0
DP Attack,2024-06-22 15:01:52.874625,12540.842346,,116.203.104.203,dns,,53,no,156,6854,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-22 14:59:09,2024-06-22 18:37:57,105.0
DP Attack,2024-06-22 16:27:52.718522,7628.986921,,161.97.219.84,dns,,53,no,46,2059,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-22 14:59:09,2024-06-22 18:37:57,106.0
DP Attack,2024-06-22 15:10:08.703709,11457.01536,,130.61.64.122,dns,,53,no,84,3683,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-22 14:59:09,2024-06-22 18:37:57,107.0
DP Attack,2024-06-22 15:00:06.739002,12782.970333,,54.36.111.116,dns,,53,no,84,3691,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-22 14:59:09,2024-06-22 18:37:57,108.0
DP Attack,2024-06-22 15:08:24.711982,11924.997411,,130.61.69.123,dns,,53,no,90,4008,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-22 14:59:09,2024-06-22 18:37:57,109.0
DP Attack,2024-06-22 15:05:36.714044,12733.002934,,192.3.165.37,dns,,53,no,84,3728,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-22 14:59:09,2024-06-22 18:37:57,110.0
DP Attack,2024-06-22 18:47:32.712094,4369.015495,,63.231.92.27,dns,,53,no,31,1360,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-22 18:42:25,2024-06-22 21:44:08,111.0
Scanning,2024-06-22 18:42:39.817466,10889.055635,192.168.122.59,,tcp,,"443,23,2323",no,1021614,0,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-22 18:42:25,2024-06-22 21:44:08,112.0
DP Attack,2024-06-22 18:47:30.701084,10579.004489,,142.250.74.228,tcp,,443,no,2586,14222,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-22 18:42:25,2024-06-22 21:44:08,113.0
DP Attack,2024-06-22 18:45:29.893313,10589.822407,,116.203.104.203,dns,,53,no,120,5385,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-22 18:42:25,2024-06-22 21:44:08,114.0
DP Attack,2024-06-22 18:44:47.761848,9855.966172,,130.61.64.122,dns,,53,no,54,2400,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-22 18:42:25,2024-06-22 21:44:08,115.0
DP Attack,2024-06-22 18:50:12.713554,9747.013577,,161.97.219.84,dns,,53,no,72,3221,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-22 18:42:25,2024-06-22 21:44:08,116.0
DP Attack,2024-06-22 18:46:12.798888,10474.933836,,192.3.165.37,dns,,53,no,72,3159,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-22 18:42:25,2024-06-22 21:44:08,117.0
DP Attack,2024-06-22 18:44:26.699582,10061.013548,,130.61.69.123,dns,,53,no,60,2649,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-22 18:42:25,2024-06-22 21:44:08,118.0
DP Attack,2024-06-22 18:43:22.712416,10252.995781,,54.36.111.116,dns,,53,no,78,3457,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-22 18:42:25,2024-06-22 21:44:08,119.0
DP Attack,2024-06-22 18:49:56.781265,9922.93889,,162.243.19.47,dns,,53,no,72,3221,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-22 18:42:25,2024-06-22 21:44:08,120.0
DP Attack,2024-06-22 20:15:33.727851,4881.991112,,63.231.92.27,dns,,53,no,35,1537,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-22 18:42:25,2024-06-22 21:44:08,121.0
DP Attack,2024-06-22 19:12:14.708547,8241.006756,,185.84.81.194,dns,,53,no,57,2493,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-22 18:42:25,2024-06-22 21:44:08,122.0
DP Attack,2024-06-23 09:22:34.405155,7425.005044,,63.231.92.27,dns,,53,no,56,2527,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-23 09:17:10,2024-06-23 16:58:39,123.0
DP Attack,2024-06-23 09:21:19.572157,6827.838247,,192.3.165.37,dns,,53,no,44,1940,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-23 09:17:10,2024-06-23 16:58:39,124.0
DP Attack,2024-06-23 09:17:45.539855,10497.872424,,130.61.69.123,dns,,53,no,81,3542,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-23 09:17:10,2024-06-23 16:58:39,125.0
DP Attack,2024-06-23 09:20:58.498153,10760.913074,,162.243.19.47,dns,,53,no,70,3093,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-23 09:17:10,2024-06-23 16:58:39,126.0
DP Attack,2024-06-23 09:24:18.413447,12624.998729,,54.36.111.116,dns,,53,no,82,3616,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-23 09:17:10,2024-06-23 16:58:39,127.0
DP Attack,2024-06-23 12:36:59.411568,5031.996924,,162.243.19.47,dns,,53,no,35,1562,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-23 09:17:10,2024-06-23 16:58:39,128.0
DP Attack,2024-06-23 12:32:35.420136,7440.002054,,130.61.69.123,dns,,53,no,48,2098,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-23 09:17:10,2024-06-23 16:58:39,129.0
DP Attack,2024-06-23 09:23:30.404348,19481.006201,,185.84.81.194,dns,,53,no,126,5571,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-23 09:17:10,2024-06-23 16:58:39,130.0
DP Attack,2024-06-23 14:38:27.422953,7091.576861,,162.243.19.47,dns,,53,no,41,1794,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-23 09:17:10,2024-06-23 16:58:39,131.0
Scanning,2024-06-23 09:17:24.507621,27680.053179,192.168.122.200,,tcp,,"443,23,2323",no,2430750,0,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-23 09:17:10,2024-06-23 16:58:39,132.0
DP Attack,2024-06-23 09:22:16.395120,27382.903739,,142.250.74.228,tcp,,443,no,6876,38713,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-23 09:17:10,2024-06-23 16:58:39,133.0
DP Attack,2024-06-23 09:18:50.509987,27532.740372,,116.203.104.203,dns,,53,no,348,15368,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-23 09:17:10,2024-06-23 16:58:39,134.0
DP Attack,2024-06-23 09:22:02.524524,26640.80637,,161.97.219.84,dns,,53,no,186,8133,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-23 09:17:10,2024-06-23 16:58:39,135.0
DP Attack,2024-06-23 09:20:15.582266,26551.046588,,130.61.64.122,dns,,53,no,186,8197,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-23 09:17:10,2024-06-23 16:58:39,136.0
DP Attack,2024-06-23 13:13:15.419656,11744.116949,,54.36.111.116,dns,,53,no,74,3241,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-23 09:17:10,2024-06-23 16:58:39,137.0
DP Attack,2024-06-23 11:41:23.418534,18484.438894,,63.231.92.27,dns,,53,no,94,4143,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-23 09:17:10,2024-06-23 16:58:39,138.0
DP Attack,2024-06-23 14:52:35.417710,7364.278675,,130.61.69.123,dns,,53,no,45,1997,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-23 09:17:10,2024-06-23 16:58:39,139.0
DP Attack,2024-06-23 15:06:11.417869,5844.028376,,185.84.81.194,dns,,53,no,42,1862,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-23 09:17:10,2024-06-23 16:58:39,140.0
DP Attack,2024-06-23 11:32:51.410562,18473.108325,,192.3.165.37,dns,,53,no,124,5509,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-23 09:17:10,2024-06-23 16:58:39,141.0
DP Attack,2024-06-24 10:05:03.319251,11949.01174,,185.84.81.194,dns,,53,no,75,3283,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-24 10:01:37,2024-06-24 15:19:23,142.0
DP Attack,2024-06-24 10:08:20.328892,14601.014102,,161.97.219.84,dns,,53,no,101,4460,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-24 10:01:37,2024-06-24 15:19:23,143.0
Scanning,2024-06-24 10:01:51.351604,18944.102935,192.168.122.106,,tcp,,"23,2323,443",no,1514976,0,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-24 10:01:37,2024-06-24 15:19:23,144.0
DP Attack,2024-06-24 10:06:42.320905,18637.027066,,142.250.74.228,tcp,,443,no,4308,23698,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-24 10:01:37,2024-06-24 15:19:23,145.0
DP Attack,2024-06-24 13:40:29.333972,5168.010198,,185.84.81.194,dns,,53,no,33,1458,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-24 10:01:37,2024-06-24 15:19:23,146.0
DP Attack,2024-06-24 10:03:16.372155,18560.960907,,162.243.19.47,dns,,53,no,108,4710,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-24 10:01:37,2024-06-24 15:19:23,147.0
DP Attack,2024-06-24 10:02:33.456335,18579.904814,,192.3.165.37,dns,,53,no,108,4747,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-24 10:01:37,2024-06-24 15:19:23,148.0
DP Attack,2024-06-24 10:06:28.393428,18096.949326,,116.203.104.203,dns,,53,no,186,8214,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-24 10:01:37,2024-06-24 15:19:23,149.0
DP Attack,2024-06-24 10:06:52.330205,17969.007648,,54.36.111.116,dns,,53,no,120,5315,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-24 10:01:37,2024-06-24 15:19:23,150.0
DP Attack,2024-06-24 10:11:16.329501,18240.999761,,130.61.64.122,dns,,53,no,120,5290,c087ad31ad5f4454500c43fda6952839fbc640afe1acf49c90a2413102d8fb07,,,2024-06-24 10:01:37,2024-06-24 15:19:23,151.0
