ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time,measure_start,measure_end,bot_id,duration,attemp_start,is_cnc,Unnamed: 0
82.55.118.5,37215,yes,3,0,3,0,0,2024-06-20 10:41:12.772056,2024-06-20 10:41:12.772153,2024-06-20 10:38:59,2024-06-20 11:51:45,6fdf5b4b,9.7e-05,0 days 00:02:13.772056,False,
102.43.225.250,37215,no,3,0,3,0,0,2024-06-20 14:37:06.210747,2024-06-20 14:37:06.215547,2024-06-20 14:36:51,2024-06-20 16:22:07,6fdf5b4b,0.0048,0 days 00:00:15.210747,False,
156.34.222.139,37215,yes,3,0,3,0,0,2024-06-20 14:39:09.682954,2024-06-20 14:39:09.683211,2024-06-20 14:36:51,2024-06-20 16:22:07,6fdf5b4b,0.000257,0 days 00:02:18.682954,False,
102.193.242.218,37215,yes,6,0,6,0,0,2024-06-20 14:39:09.683362,2024-06-20 14:39:09.684130,2024-06-20 14:36:51,2024-06-20 16:22:07,6fdf5b4b,0.000768,0 days 00:02:18.683362,False,
197.195.154.22,37215,yes,3,0,3,0,0,2024-06-20 14:39:09.684288,2024-06-20 14:39:09.684571,2024-06-20 14:36:51,2024-06-20 16:22:07,6fdf5b4b,0.000283,0 days 00:02:18.684288,False,
197.229.242.94,37215,yes,2,0,2,0,0,2024-06-20 14:39:09.684717,2024-06-20 14:39:09.684844,2024-06-20 14:36:51,2024-06-20 16:22:07,6fdf5b4b,0.000127,0 days 00:02:18.684717,False,
197.218.196.103,37215,yes,2,0,2,0,0,2024-06-20 14:39:09.684999,2024-06-20 14:39:09.685135,2024-06-20 14:36:51,2024-06-20 16:22:07,6fdf5b4b,0.000136,0 days 00:02:18.684999,False,
156.228.244.195,37215,no,4,0,4,0,0,2024-06-21 09:33:50.275020,2024-06-21 09:33:50.275510,2024-06-21 09:33:28,2024-06-21 10:44:11,6fdf5b4b,0.00049,0 days 00:00:22.275020,False,
197.124.238.53,37215,yes,3,0,3,0,0,2024-06-21 09:35:48.248526,2024-06-21 09:35:48.248610,2024-06-21 09:33:28,2024-06-21 10:44:11,6fdf5b4b,8.4e-05,0 days 00:02:20.248526,False,
156.142.36.214,37215,yes,5,0,5,0,0,2024-06-21 09:35:48.248665,2024-06-21 09:35:48.248832,2024-06-21 09:33:28,2024-06-21 10:44:11,6fdf5b4b,0.000167,0 days 00:02:20.248665,False,
157.38.109.108,37215,yes,2,0,2,0,0,2024-06-21 09:35:48.248898,2024-06-21 09:35:48.248950,2024-06-21 09:33:28,2024-06-21 10:44:11,6fdf5b4b,5.2e-05,0 days 00:02:20.248898,False,
197.254.180.12,37215,yes,11,0,11,0,0,2024-06-21 09:35:48.249000,2024-06-21 09:35:48.249532,2024-06-21 09:33:28,2024-06-21 10:44:11,6fdf5b4b,0.000532,0 days 00:02:20.249000,False,
102.82.118.157,37215,yes,4,0,4,0,0,2024-06-21 09:35:48.249589,2024-06-21 09:35:48.250302,2024-06-21 09:33:28,2024-06-21 10:44:11,6fdf5b4b,0.000713,0 days 00:02:20.249589,False,
197.118.79.169,37215,no,2,0,2,0,0,2024-06-17 11:55:44.662615,2024-06-17 11:55:44.662796,2024-06-17 11:55:31,2024-06-17 12:22:00,361cd32a,0.000181,0 days 00:00:13.662615,False,
102.242.252.221,37215,yes,2,0,2,0,0,2024-06-17 11:57:42.522753,2024-06-17 11:57:42.522827,2024-06-17 11:55:31,2024-06-17 12:22:00,361cd32a,7.4e-05,0 days 00:02:11.522753,False,
96.20.255.127,37215,yes,2,0,2,0,0,2024-06-17 11:57:42.522969,2024-06-17 11:57:42.523472,2024-06-17 11:55:31,2024-06-17 12:22:00,361cd32a,0.000503,0 days 00:02:11.522969,False,
134.166.101.26,37215,no,4,0,4,0,0,2024-06-17 12:23:39.692627,2024-06-17 12:23:39.692993,2024-06-17 12:23:21,2024-06-17 15:53:40,361cd32a,0.000366,0 days 00:00:18.692627,False,
197.231.156.7,37215,yes,2,0,2,0,0,2024-06-17 12:25:39.816828,2024-06-17 12:25:39.816830,2024-06-17 12:23:21,2024-06-17 15:53:40,361cd32a,2e-06,0 days 00:02:18.816828,False,
112.33.51.38,37215,no,3,0,3,0,0,2024-06-18 09:55:08.661455,2024-06-18 09:55:08.661811,2024-06-18 09:54:52,2024-06-18 12:53:20,361cd32a,0.000356,0 days 00:00:16.661455,False,
143.3.158.148,37215,yes,2,0,2,0,0,2024-06-18 09:57:06.994526,2024-06-18 09:57:06.994533,2024-06-18 09:54:52,2024-06-18 12:53:20,361cd32a,7e-06,0 days 00:02:14.994526,False,
157.201.221.100,37215,yes,4,0,4,0,0,2024-06-18 09:57:06.994721,2024-06-18 09:57:06.994922,2024-06-18 09:54:52,2024-06-18 12:53:20,361cd32a,0.000201,0 days 00:02:14.994721,False,
197.118.1.146,37215,yes,3,0,3,0,0,2024-06-18 09:57:06.995030,2024-06-18 09:57:06.995119,2024-06-18 09:54:52,2024-06-18 12:53:20,361cd32a,8.9e-05,0 days 00:02:14.995030,False,
19.24.190.103,37215,no,3,0,3,0,0,2024-06-18 15:32:07.868630,2024-06-18 15:32:07.869255,2024-06-18 15:31:45,2024-06-18 15:42:04,361cd32a,0.000625,0 days 00:00:22.868630,False,
206.113.218.155,37215,yes,2,0,2,0,0,2024-06-18 15:34:06.362473,2024-06-18 15:34:06.362827,2024-06-18 15:31:45,2024-06-18 15:42:04,361cd32a,0.000354,0 days 00:02:21.362473,False,
197.225.220.38,37215,yes,3,0,3,0,0,2024-06-18 15:34:06.362993,2024-06-18 15:34:06.363191,2024-06-18 15:31:45,2024-06-18 15:42:04,361cd32a,0.000198,0 days 00:02:21.362993,False,
197.4.60.224,37215,yes,7,0,7,0,0,2024-06-18 15:34:06.363221,2024-06-18 15:34:06.363946,2024-06-18 15:31:45,2024-06-18 15:42:04,361cd32a,0.000725,0 days 00:02:21.363221,False,
102.245.100.149,37215,no,3,0,3,0,0,2024-06-18 15:45:53.601514,2024-06-18 15:45:53.601533,2024-06-18 15:45:36,2024-06-18 18:14:00,361cd32a,1.9e-05,0 days 00:00:17.601514,False,
197.129.106.136,37215,yes,2,0,2,0,0,2024-06-18 15:47:52.916772,2024-06-18 15:47:52.916835,2024-06-18 15:45:36,2024-06-18 18:14:00,361cd32a,6.3e-05,0 days 00:02:16.916772,False,
197.184.95.74,37215,no,5,0,5,0,0,2024-06-19 10:12:57.724433,2024-06-19 10:12:57.766068,2024-06-19 10:12:35,2024-06-19 12:15:02,361cd32a,0.041635,0 days 00:00:22.724433,False,
47.4.157.19,37215,yes,4,0,4,0,0,2024-06-19 10:14:55.318131,2024-06-19 10:14:55.318332,2024-06-19 10:12:35,2024-06-19 12:15:02,361cd32a,0.000201,0 days 00:02:20.318131,False,
156.39.24.215,37215,yes,2,0,2,0,0,2024-06-19 10:14:55.318474,2024-06-19 10:14:55.318482,2024-06-19 10:12:35,2024-06-19 12:15:02,361cd32a,8e-06,0 days 00:02:20.318474,False,
102.255.40.248,37215,yes,4,0,4,0,0,2024-06-19 10:14:55.318656,2024-06-19 10:14:55.318899,2024-06-19 10:12:35,2024-06-19 12:15:02,361cd32a,0.000243,0 days 00:02:20.318656,False,
197.237.254.160,37215,no,3,0,3,0,0,2024-06-19 13:02:31.624188,2024-06-19 13:02:31.624545,2024-06-19 13:02:09,2024-06-19 15:09:35,361cd32a,0.000357,0 days 00:00:22.624188,False,
102.241.106.70,37215,no,7,0,7,0,0,2024-06-20 10:38:47.371884,2024-06-20 10:38:47.382219,2024-06-20 10:38:27,2024-06-20 11:51:53,361cd32a,0.010335,0 days 00:00:20.371884,False,
156.48.50.128,37215,yes,5,0,5,0,0,2024-06-20 10:40:45.524593,2024-06-20 10:40:45.524921,2024-06-20 10:38:27,2024-06-20 11:51:53,361cd32a,0.000328,0 days 00:02:18.524593,False,
156.140.36.250,37215,no,2,0,2,0,0,2024-06-20 14:36:44.005526,2024-06-20 14:36:44.005759,2024-06-20 14:36:21,2024-06-20 16:22:08,361cd32a,0.000233,0 days 00:00:23.005526,False,
102.102.107.241,37215,yes,2,0,2,0,0,2024-06-20 14:38:40.748124,2024-06-20 14:38:40.748180,2024-06-20 14:36:21,2024-06-20 16:22:08,361cd32a,5.6e-05,0 days 00:02:19.748124,False,
41.154.216.12,37215,yes,5,0,5,0,0,2024-06-20 14:38:40.748255,2024-06-20 14:38:41.750259,2024-06-20 14:36:21,2024-06-20 16:22:08,361cd32a,1.002004,0 days 00:02:19.748255,False,
156.169.90.146,37215,yes,2,0,2,0,0,2024-06-20 14:38:41.750565,2024-06-20 14:38:41.750575,2024-06-20 14:36:21,2024-06-20 16:22:08,361cd32a,1e-05,0 days 00:02:20.750565,False,
14.125.245.195,37215,no,11,0,11,0,0,2024-06-21 09:33:04.398212,2024-06-21 09:33:04.399372,2024-06-21 09:32:43,2024-06-21 10:44:40,361cd32a,0.00116,0 days 00:00:21.398212,False,
157.187.110.67,37215,yes,2,0,2,0,0,2024-06-21 09:35:05.278488,2024-06-21 09:35:05.278536,2024-06-21 09:32:43,2024-06-21 10:44:40,361cd32a,4.8e-05,0 days 00:02:22.278488,False,
45.131.111.98,33966,no,6104,3003,717,0,3,2024-06-17 11:56:08.905073,2024-06-17 12:21:51.901045,2024-06-17 11:56:00,2024-06-17 12:21:54,a25372d1,1542.995972,0 days 00:00:08.905073,True,
45.131.111.98,33966,no,63764,31464,6334,0,22,2024-06-17 12:24:01.653005,2024-06-17 15:53:27.941003,2024-06-17 12:23:46,2024-06-17 15:53:28,a25372d1,12566.287998,0 days 00:00:15.653005,True,
45.131.111.98,33966,no,51802,26154,5243,0,82,2024-06-18 09:55:34.859140,2024-06-18 12:52:47.850534,2024-06-18 09:55:23,2024-06-18 12:52:48,a25372d1,10632.991394,0 days 00:00:11.859140,True,
45.131.111.98,33966,no,1531,757,241,0,2,2024-06-18 15:32:33.794978,2024-06-18 15:42:03.488989,2024-06-18 15:32:10,2024-06-18 15:42:03,a25372d1,569.694011,0 days 00:00:23.794978,True,
45.131.111.98,33966,no,36493,17719,3889,0,296,2024-06-18 15:46:18.544014,2024-06-18 18:13:46.935163,2024-06-18 15:46:04,2024-06-18 18:13:47,a25372d1,8848.391149,0 days 00:00:14.544014,True,
45.131.111.98,33966,no,35830,17659,3592,0,13,2024-06-19 10:13:30.753811,2024-06-19 12:14:58.969644,2024-06-19 10:13:14,2024-06-19 12:14:59,a25372d1,7288.215833,0 days 00:00:16.753811,True,
45.131.111.98,33966,no,33799,16473,3278,0,10,2024-06-19 13:02:53.590765,2024-06-19 15:09:35.877671,2024-06-19 13:02:31,2024-06-19 15:09:36,a25372d1,7602.286906,0 days 00:00:22.590765,True,
194.55.186.47,33966,no,6099,2406,1002,0,420,2024-06-20 10:39:12.036926,2024-06-20 11:51:49.087364,2024-06-20 10:38:48,2024-06-20 11:51:54,a25372d1,4357.050438,0 days 00:00:24.036926,True,
194.55.186.47,33966,no,21293,10064,2120,0,6,2024-06-20 14:37:06.895400,2024-06-20 16:22:38.121275,2024-06-20 14:36:51,2024-06-20 16:22:38,a25372d1,6331.225875,0 days 00:00:15.895400,True,
194.55.186.47,33966,no,26168,10645,6227,0,0,2024-06-21 09:33:35.474745,2024-06-21 14:24:50.186629,2024-06-21 09:33:15,2024-06-21 14:29:16,a25372d1,17474.711884,0 days 00:00:20.474745,True,
194.55.186.47,33966,no,27982,13680,2840,0,2,2024-06-21 14:40:05.212495,2024-06-21 16:16:15.693625,2024-06-21 14:39:44,2024-06-21 16:16:15,a25372d1,5770.48113,0 days 00:00:21.212495,True,
194.55.186.47,33966,no,75089,36420,7430,0,46,2024-06-22 10:06:11.668315,2024-06-22 14:38:41.665621,2024-06-22 10:05:50,2024-06-22 14:38:42,a25372d1,16349.997306,0 days 00:00:21.668315,True,
194.55.186.47,33966,no,64916,31726,6498,0,57,2024-06-22 14:59:32.870638,2024-06-22 18:37:56.675795,2024-06-22 14:59:12,2024-06-22 18:37:56,a25372d1,13103.805157,0 days 00:00:20.870638,True,
194.55.186.47,33966,no,53466,26146,5380,0,57,2024-06-22 18:42:48.905680,2024-06-22 21:44:07.703102,2024-06-22 18:42:25,2024-06-22 21:44:07,a25372d1,10878.797422,0 days 00:00:23.905680,True,
194.55.186.47,33966,no,133516,65126,13197,0,20,2024-06-23 09:18:04.399822,2024-06-23 16:58:27.943455,2024-06-23 09:17:43,2024-06-23 16:57:57,a25372d1,27623.543633,0 days 00:00:21.399822,True,
194.55.186.47,33966,no,95676,46895,9492,0,13,2024-06-24 10:02:05.582388,2024-06-24 15:19:21.627918,2024-06-24 10:01:41,2024-06-24 15:19:22,a25372d1,19036.04553,0 days 00:00:24.582388,True,
194.55.186.47,33966,no,107083,52125,10819,0,281,2024-06-24 15:21:22.547511,2024-06-24 21:41:07.087036,2024-06-24 15:20:58,2024-06-24 21:41:06,a25372d1,22784.539525,0 days 00:00:24.547511,True,
194.55.186.47,33966,no,142554,69775,14067,0,8,2024-06-25 09:48:15.635104,2024-06-25 17:37:52.430115,2024-06-25 09:47:55,2024-06-25 21:34:40,a25372d1,28176.795011,0 days 00:00:20.635104,True,
194.55.186.47,33966,no,113310,55805,11245,0,26,2024-06-26 09:46:22.379988,2024-06-26 16:12:16.404071,2024-06-26 09:46:02,2024-06-26 16:12:17,a25372d1,23154.024083,0 days 00:00:20.379988,True,
194.55.186.47,33966,no,95270,46858,9476,0,30,2024-06-26 17:42:41.330529,2024-06-26 22:59:16.511037,2024-06-26 17:42:20,2024-06-26 22:59:16,a25372d1,18995.180508,0 days 00:00:21.330529,True,
194.55.186.47,33966,no,93761,45945,9413,0,83,2024-06-27 10:02:39.135274,2024-06-27 16:01:49.920768,2024-06-27 10:02:14,2024-06-27 16:02:08,a25372d1,21550.785494,0 days 00:00:25.135274,True,
194.55.186.47,33966,no,62332,30428,6537,0,346,2024-06-27 17:58:05.721391,2024-06-27 21:59:46.521272,2024-06-27 17:57:41,2024-06-27 21:59:47,a25372d1,14500.799881,0 days 00:00:24.721391,True,
194.55.186.47,33966,no,108921,53200,10804,0,60,2024-06-28 09:36:03.466160,2024-06-28 15:47:25.169705,2024-06-28 09:35:39,2024-06-28 15:47:25,a25372d1,22281.703545,0 days 00:00:24.466160,True,
194.55.186.47,33966,no,62702,30449,6423,0,231,2024-06-28 16:10:43.397905,2024-06-28 19:57:54.736723,2024-06-28 16:10:19,2024-06-28 19:57:57,a25372d1,13631.338818,0 days 00:00:24.397905,True,
142.250.74.228,443,no,10575,13575,753,750,0,2024-06-17 13:40:34.578501,2024-06-17 15:50:02.536302,2024-06-17 12:23:23,2024-06-17 15:53:42,c087ad31,7767.957801,0 days 01:17:11.578501,True,0.0
142.250.74.228,443,no,7303,9396,523,522,0,2024-06-21 15:06:45.300493,2024-06-21 16:16:14.934429,2024-06-21 14:39:26,2024-06-21 16:16:14,c087ad31,4169.633936,0 days 00:27:19.300493,True,1.0
142.250.74.228,443,no,18,18,2,1,0,2024-06-22 14:38:37.686342,2024-06-22 14:38:46.076141,2024-06-22 10:05:48,2024-06-22 14:38:45,c087ad31,8.389799,0 days 04:32:49.686342,True,2.0
147.78.103.231,33966,no,490,0,295,0,195,2024-06-17 11:55:51.587695,2024-06-17 12:21:52.138309,2024-06-17 11:55:32,2024-06-17 12:21:56,33f9236e,1560.550614,0 days 00:00:19.587695,True,
147.78.103.231,33966,no,4146,0,2132,0,2014,2024-06-17 12:23:53.714456,2024-06-17 15:53:27.899997,2024-06-17 12:23:21,2024-06-17 15:53:28,33f9236e,12574.185541,0 days 00:00:32.714456,True,
147.78.103.231,33966,no,3475,0,1790,0,1685,2024-06-18 09:55:16.443463,2024-06-18 12:52:46.079024,2024-06-18 09:54:53,2024-06-18 12:52:48,33f9236e,10649.635561,0 days 00:00:23.443463,True,
147.78.103.231,33966,no,123,25,93,0,0,2024-06-18 15:32:15.647718,2024-06-18 15:39:48.389772,2024-06-18 15:31:53,2024-06-18 15:42:00,33f9236e,452.742054,0 days 00:00:22.647718,True,
147.78.103.231,33966,no,748,619,105,0,8,2024-06-18 15:46:01.460683,2024-06-18 18:13:38.832450,2024-06-18 15:45:39,2024-06-18 18:13:54,33f9236e,8857.371767,0 days 00:00:22.460683,True,
147.78.103.231,33966,no,613,492,98,0,3,2024-06-19 10:13:07.657846,2024-06-19 12:14:53.509862,2024-06-19 10:12:44,2024-06-19 12:14:56,33f9236e,7305.852016,0 days 00:00:23.657846,True,
147.78.103.231,33966,no,638,570,24,0,4,2024-06-19 13:02:36.690775,2024-06-19 15:09:03.824688,2024-06-19 13:02:23,2024-06-19 15:09:29,33f9236e,7587.133913,0 days 00:00:13.690775,True,
147.78.103.231,33966,no,1790,0,1456,0,334,2024-06-20 10:38:52.954480,2024-06-20 11:51:47.222695,2024-06-20 10:38:31,2024-06-20 11:51:47,33f9236e,4374.268215,0 days 00:00:21.954480,True,
147.78.103.231,33966,no,2074,0,1686,0,388,2024-06-20 14:36:53.845577,2024-06-20 16:21:58.022683,2024-06-20 14:36:37,2024-06-20 16:21:59,33f9236e,6304.177106,0 days 00:00:16.845577,True,
147.78.103.231,33966,no,1862,0,1512,0,350,2024-06-21 09:33:09.570898,2024-06-21 10:45:17.606640,2024-06-21 09:32:46,2024-06-21 10:45:18,33f9236e,4328.035742,0 days 00:00:23.570898,True,
45.95.169.138,322,no,194,691,52,0,0,2024-06-17 11:55:51.581013,2024-06-17 12:21:03.977675,2024-06-17 11:55:32,2024-06-17 12:22:01,a9ce0201,1512.396662,0 days 00:00:19.581013,True,
45.95.169.138,322,no,1853,10393,49,0,1,2024-06-17 12:23:54.654492,2024-06-17 15:53:06.157488,2024-06-17 12:23:23,2024-06-17 15:53:41,a9ce0201,12551.502996,0 days 00:00:31.654492,True,
45.95.169.138,322,no,897,2751,49,0,1,2024-06-18 09:55:22.390470,2024-06-18 12:52:23.532258,2024-06-18 09:54:52,2024-06-18 12:52:51,a9ce0201,10621.141788,0 days 00:00:30.390470,True,
45.95.169.138,322,no,73,125,49,0,0,2024-06-18 15:32:17.427607,2024-06-18 15:41:20.604459,2024-06-18 15:31:55,2024-06-18 15:42:01,a9ce0201,543.176852,0 days 00:00:22.427607,True,
45.95.169.138,322,no,835,2255,49,0,0,2024-06-18 15:46:02.570969,2024-06-18 18:13:22.126589,2024-06-18 15:45:36,2024-06-18 18:13:47,a9ce0201,8839.55562,0 days 00:00:26.570969,True,
45.95.169.138,322,no,593,1184,49,0,1,2024-06-19 10:13:18.679479,2024-06-19 12:14:33.191137,2024-06-19 10:12:46,2024-06-19 12:15:02,a9ce0201,7274.511658,0 days 00:00:32.679479,True,
45.95.169.138,322,no,897,3670,11,0,0,2024-06-19 13:02:40.841449,2024-06-19 15:08:34.886615,2024-06-19 13:02:24,2024-06-19 15:09:29,a9ce0201,7554.045166,0 days 00:00:16.841449,True,
45.95.169.138,322,no,1853,13135,49,0,1,2024-06-20 10:39:01.143690,2024-06-20 14:07:47.867860,2024-06-20 10:38:31,2024-06-20 14:08:11,a9ce0201,12526.72417,0 days 00:00:30.143690,True,
45.95.169.138,322,no,877,1751,53,0,0,2024-06-20 14:36:50.282655,2024-06-20 16:22:49.179442,2024-06-20 14:36:37,2024-06-20 16:23:41,a9ce0201,6358.896787,0 days 00:00:13.282655,True,
45.95.169.138,322,no,1653,2813,49,0,1,2024-06-21 09:33:12.554385,2024-06-21 14:29:09.060472,2024-06-21 09:32:43,2024-06-21 14:29:12,a9ce0201,17756.506087,0 days 00:00:29.554385,True,
45.95.169.138,322,no,425,560,53,0,0,2024-06-21 14:39:39.359980,2024-06-21 16:16:01.978959,2024-06-21 14:39:26,2024-06-21 16:16:17,a9ce0201,5782.618979,0 days 00:00:13.359980,True,
45.95.169.138,322,no,1479,2944,53,0,0,2024-06-22 10:05:58.899456,2024-06-22 14:38:20.614794,2024-06-22 10:05:48,2024-06-22 14:38:41,a9ce0201,16341.715338,0 days 00:00:10.899456,True,
45.95.169.138,322,no,947,1445,53,0,0,2024-06-22 14:59:20.862643,2024-06-22 18:37:14.833202,2024-06-22 14:59:09,2024-06-22 18:37:54,a9ce0201,13073.970559,0 days 00:00:11.862643,True,
45.95.169.138,322,no,855,2293,53,0,0,2024-06-22 18:42:36.813884,2024-06-22 21:44:08.129173,2024-06-22 18:42:25,2024-06-22 21:44:12,a9ce0201,10891.315289,0 days 00:00:11.813884,True,
45.95.169.138,322,no,2711,10079,53,0,0,2024-06-23 09:17:21.367459,2024-06-23 16:58:28.820797,2024-06-23 09:17:10,2024-06-23 16:58:55,a9ce0201,27667.453338,0 days 00:00:11.367459,True,
71.195.237.89,53,yes,14814,0,14814,0,0,2024-06-23 14:27:25.326487,2024-06-23 14:32:27.534757,2024-06-23 09:17:10,2024-06-23 16:58:55,a9ce0201,302.20827,0 days 05:10:15.326487,False,
45.95.169.138,322,no,2155,15420,53,0,0,2024-06-24 10:01:50.347185,2024-06-24 15:18:41.164711,2024-06-24 10:01:37,2024-06-24 15:19:27,a9ce0201,19010.817526,0 days 00:00:13.347185,True,
45.95.169.138,322,no,2695,18383,84,0,2,2024-06-24 15:20:57.453434,2024-06-24 21:40:44.260992,2024-06-24 15:20:44,2024-06-24 21:41:11,a9ce0201,22786.807558,0 days 00:00:13.453434,True,
45.95.169.138,322,no,3832,17355,53,0,0,2024-06-25 09:48:01.636018,2024-06-25 21:33:56.969576,2024-06-25 09:47:50,2024-06-25 21:34:41,a9ce0201,42355.333558,0 days 00:00:11.636018,True,
45.95.169.138,322,no,1625,2096,53,0,0,2024-06-26 09:46:00.436023,2024-06-26 16:12:05.957082,2024-06-26 09:45:49,2024-06-26 16:12:19,a9ce0201,23165.521059,0 days 00:00:11.436023,True,
45.95.169.138,322,no,1305,1659,53,0,0,2024-06-26 17:42:29.442942,2024-06-26 22:59:09.288580,2024-06-26 17:42:20,2024-06-26 22:59:20,a9ce0201,18999.845638,0 days 00:00:09.442942,True,
45.95.169.138,322,no,1609,2444,53,0,0,2024-06-27 10:02:22.339433,2024-06-27 16:02:20.798152,2024-06-27 10:02:10,2024-06-27 16:02:35,a9ce0201,21598.458719,0 days 00:00:12.339433,True,
45.95.169.138,322,no,1028,1363,87,0,1,2024-06-27 17:57:41.411807,2024-06-27 21:59:19.890541,2024-06-27 17:57:31,2024-06-27 21:59:48,a9ce0201,14498.478734,0 days 00:00:10.411807,True,
45.95.169.138,322,no,1679,2298,53,0,0,2024-06-28 09:35:46.434155,2024-06-28 15:46:34.458630,2024-06-28 09:35:33,2024-06-28 15:47:15,a9ce0201,22248.024475,0 days 00:00:13.434155,True,
45.95.169.138,322,no,949,1214,53,0,0,2024-06-28 16:10:27.407620,2024-06-28 19:57:29.475130,2024-06-28 16:10:16,2024-06-28 19:58:01,a9ce0201,13622.06751,0 days 00:00:11.407620,True,
103.82.38.94,4554,no,173,0,173,0,0,2024-06-17 11:56:00.643068,2024-06-17 12:19:37.499009,2024-06-17 11:55:33,2024-06-17 12:21:57,2a80f110,1416.855941,0 days 00:00:27.643068,True,
103.82.38.94,4554,no,197,0,175,0,22,2024-06-17 12:24:01.540081,2024-06-17 12:48:14.127359,2024-06-17 12:23:26,2024-06-17 15:53:38,2a80f110,1452.587278,0 days 00:00:35.540081,True,
103.82.38.94,4554,no,194,0,172,0,22,2024-06-18 09:55:24.778886,2024-06-18 10:18:53.257226,2024-06-18 09:54:57,2024-06-18 12:53:22,2a80f110,1408.47834,0 days 00:00:27.778886,True,
103.82.38.94,4554,no,78,0,72,0,6,2024-06-18 15:32:19.606101,2024-06-18 15:42:02.205852,2024-06-18 15:31:53,2024-06-18 15:42:04,2a80f110,582.599751,0 days 00:00:26.606101,True,
103.82.38.94,4554,no,187,0,152,0,35,2024-06-18 15:46:15.549464,2024-06-18 16:09:44.657528,2024-06-18 15:45:42,2024-06-18 18:13:57,2a80f110,1409.108064,0 days 00:00:33.549464,True,
103.82.38.94,4554,no,195,0,173,0,22,2024-06-19 10:13:14.771245,2024-06-19 10:36:51.619689,2024-06-19 10:12:43,2024-06-19 12:15:03,2a80f110,1416.848444,0 days 00:00:31.771245,True,
103.82.38.94,4554,no,200,0,173,0,27,2024-06-19 13:02:43.671803,2024-06-19 13:26:30.115458,2024-06-19 13:02:23,2024-06-19 15:09:15,2a80f110,1426.443655,0 days 00:00:20.671803,True,
103.82.38.94,4554,no,197,0,174,0,23,2024-06-20 10:39:06.087494,2024-06-20 11:02:59.948913,2024-06-20 10:38:31,2024-06-20 11:51:56,2a80f110,1433.861419,0 days 00:00:35.087494,True,
103.82.38.94,4554,no,196,0,174,0,22,2024-06-20 14:36:54.101478,2024-06-20 15:00:47.988784,2024-06-20 14:36:37,2024-06-20 16:21:55,2a80f110,1433.887306,0 days 00:00:17.101478,True,
103.82.38.94,4554,no,196,0,174,0,22,2024-06-21 09:33:07.542916,2024-06-21 09:57:01.103863,2024-06-21 09:32:56,2024-06-21 10:47:15,2a80f110,1433.560947,0 days 00:00:11.542916,True,
82.153.68.38,3778,no,610,0,358,0,252,2024-06-16 17:13:31.264567,2024-06-16 17:44:02.664916,2024-06-16 17:13:19,2024-06-16 17:44:04,03573b20,1831.400349,0 days 00:00:12.264567,True,
82.153.68.38,3778,no,107,0,82,0,25,2024-06-16 17:58:37.173023,2024-06-16 18:03:37.609235,2024-06-16 17:58:11,2024-06-16 18:03:39,03573b20,300.436212,0 days 00:00:26.173023,True,
82.153.68.38,3778,no,5239,0,2649,0,2590,2024-06-16 18:05:51.306171,2024-06-16 22:15:54.116854,2024-06-16 18:05:31,2024-06-16 22:15:59,03573b20,15002.810683,0 days 00:00:20.306171,True,
82.153.68.38,3778,no,371,0,323,0,48,2024-06-17 12:07:09.712888,2024-06-17 12:21:53.817823,2024-06-17 12:06:57,2024-06-17 12:21:55,03573b20,884.104935,0 days 00:00:12.712888,True,
82.153.68.38,3778,no,5676,0,4565,0,1111,2024-06-17 12:24:02.881059,2024-06-17 15:53:35.775966,2024-06-17 12:23:29,2024-06-17 15:53:29,03573b20,12572.894907,0 days 00:00:33.881059,True,
82.153.68.38,3778,no,3820,0,1961,0,1859,2024-06-18 09:55:22.728726,2024-06-18 12:52:45.383634,2024-06-18 09:54:55,2024-06-18 12:52:50,03573b20,10642.654908,0 days 00:00:27.728726,True,
82.153.68.38,3778,no,197,0,148,0,49,2024-06-18 15:32:26.408729,2024-06-18 15:41:56.524764,2024-06-18 15:31:56,2024-06-18 15:42:01,03573b20,570.116035,0 days 00:00:30.408729,True,
82.153.68.38,3778,no,3176,0,1638,0,1538,2024-06-18 15:46:11.479134,2024-06-18 18:13:49.348201,2024-06-18 15:45:43,2024-06-18 18:13:55,03573b20,8857.869067,0 days 00:00:28.479134,True,
82.153.68.38,3778,no,3283,0,2651,0,632,2024-06-19 10:13:17.655034,2024-06-19 12:14:55.100981,2024-06-19 10:12:45,2024-06-19 12:14:58,03573b20,7297.445947,0 days 00:00:32.655034,True,
82.153.68.38,3778,no,3180,0,2559,0,621,2024-06-19 13:02:42.861114,2024-06-19 15:09:33.406832,2024-06-19 13:02:23,2024-06-19 15:09:37,03573b20,7610.545718,0 days 00:00:19.861114,True,
82.153.68.38,3778,no,1866,0,1520,0,346,2024-06-20 10:39:01.914890,2024-06-20 11:51:47.422470,2024-06-20 10:38:33,2024-06-20 11:51:50,03573b20,4365.50758,0 days 00:00:28.914890,True,
82.153.68.38,3778,no,2222,0,1809,0,413,2024-06-20 14:36:59.956066,2024-06-20 16:22:05.446756,2024-06-20 14:36:38,2024-06-20 16:22:03,03573b20,6305.49069,0 days 00:00:21.956066,True,
82.153.68.38,3778,no,1998,0,1623,0,375,2024-06-21 09:33:18.714464,2024-06-21 10:47:42.545363,2024-06-21 09:32:46,2024-06-21 10:47:44,03573b20,4463.830899,0 days 00:00:32.714464,True,
