ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,duration
154.64.245.126,35745,yes,1,0,1,0,0,2024-06-22 17:45:38.740358,0:00:00
154.64.245.126,40842,yes,1,0,1,0,0,2024-06-22 17:45:38.743320,0:00:00
154.64.245.126,10436,yes,1,0,1,0,0,2024-06-22 17:45:38.746802,0:00:00
154.64.245.126,6614,yes,1,0,1,0,0,2024-06-22 17:45:38.751064,0:00:00
154.64.245.126,29867,yes,1,0,1,0,0,2024-06-22 17:45:38.754800,0:00:00
154.64.245.126,41883,yes,1,0,1,0,0,2024-06-22 17:45:38.758502,0:00:00
154.64.245.126,57808,yes,1,0,1,0,0,2024-06-22 17:45:38.762267,0:00:00
154.64.245.126,21688,yes,1,0,1,0,0,2024-06-22 17:45:38.765918,0:00:00
154.64.245.126,22889,yes,1,0,1,0,0,2024-06-22 17:45:38.769254,0:00:00
154.64.245.126,48639,yes,1,0,1,0,0,2024-06-22 17:45:38.773019,0:00:00
154.64.245.126,44418,yes,1,0,1,0,0,2024-06-22 17:45:38.776389,0:00:00
154.64.245.126,29702,yes,1,0,1,0,0,2024-06-22 17:45:38.779786,0:00:00
154.64.245.126,31586,yes,1,0,1,0,0,2024-06-22 17:45:38.782696,0:00:00
154.64.245.126,16314,yes,1,0,1,0,0,2024-06-22 17:45:38.785030,0:00:00
154.64.245.126,35515,yes,2,0,2,0,0,2024-06-22 17:45:38.787372,0:00:09.058450
154.64.245.126,19089,yes,1,0,1,0,0,2024-06-22 17:45:38.791483,0:00:00
154.64.245.126,13973,yes,1,0,1,0,0,2024-06-22 17:45:38.794318,0:00:00
154.64.245.126,49613,yes,1,0,1,0,0,2024-06-22 17:45:38.797325,0:00:00
154.64.245.126,52464,yes,1,0,1,0,0,2024-06-22 17:45:38.800261,0:00:00
154.64.245.126,7726,yes,1,0,1,0,0,2024-06-22 17:45:38.802885,0:00:00
154.64.245.126,55888,yes,1,0,1,0,0,2024-06-22 17:45:38.805552,0:00:00
154.64.245.126,32923,yes,1,0,1,0,0,2024-06-22 17:45:38.809063,0:00:00
154.64.245.126,47477,yes,1,0,1,0,0,2024-06-22 17:45:38.812848,0:00:00
154.64.245.126,34366,yes,1,0,1,0,0,2024-06-22 17:45:38.816509,0:00:00
154.64.245.126,29732,yes,1,0,1,0,0,2024-06-22 17:45:38.820332,0:00:00
154.64.245.126,13772,yes,1,0,1,0,0,2024-06-22 17:45:38.823410,0:00:00
154.64.245.126,11217,yes,1,0,1,0,0,2024-06-22 17:45:38.826383,0:00:00
154.64.245.126,61447,yes,1,0,1,0,0,2024-06-22 17:45:38.830222,0:00:00
154.64.245.126,49351,yes,1,0,1,0,0,2024-06-22 17:45:38.833328,0:00:00
154.64.245.126,918,yes,1,0,1,0,0,2024-06-22 17:45:38.837131,0:00:00
154.64.245.126,30682,yes,1,0,1,0,0,2024-06-22 17:45:38.840867,0:00:00
154.64.245.126,40045,yes,1,0,1,0,0,2024-06-22 17:45:38.844735,0:00:00
154.64.245.126,25221,yes,1,0,1,0,0,2024-06-22 17:45:38.848228,0:00:00
154.64.245.126,8735,yes,1,0,1,0,0,2024-06-22 17:45:38.851955,0:00:00
154.64.245.126,14780,yes,1,0,1,0,0,2024-06-22 17:45:38.859061,0:00:00
154.64.245.126,17919,yes,1,0,1,0,0,2024-06-22 17:45:38.862281,0:00:00
154.64.245.126,57789,yes,1,0,1,0,0,2024-06-22 17:45:39.666018,0:00:00
154.64.245.126,27411,yes,1,0,1,0,0,2024-06-22 17:45:39.671176,0:00:00
154.64.245.126,36175,yes,1,0,1,0,0,2024-06-22 17:45:39.675169,0:00:00
154.64.245.126,26167,yes,1,0,1,0,0,2024-06-22 17:45:39.679778,0:00:00
154.64.245.126,57011,yes,1,0,1,0,0,2024-06-22 17:45:39.683831,0:00:00
154.64.245.126,14713,yes,1,0,1,0,0,2024-06-22 17:45:39.688077,0:00:00
154.64.245.126,36031,yes,1,0,1,0,0,2024-06-22 17:45:39.691410,0:00:00
154.64.245.126,42677,yes,1,0,1,0,0,2024-06-22 17:45:39.694741,0:00:00
154.64.245.126,8515,yes,1,0,1,0,0,2024-06-22 17:45:39.698267,0:00:00
154.64.245.126,50665,yes,1,0,1,0,0,2024-06-22 17:45:39.701576,0:00:00
154.64.245.126,45331,yes,1,0,1,0,0,2024-06-22 17:45:39.705023,0:00:00
154.64.245.126,39979,yes,1,0,1,0,0,2024-06-22 17:45:39.709502,0:00:00
154.64.245.126,40494,yes,1,0,1,0,0,2024-06-22 17:45:39.714440,0:00:00
154.64.245.126,54734,yes,1,0,1,0,0,2024-06-22 17:45:39.718780,0:00:00
154.64.245.126,35789,yes,1,0,1,0,0,2024-06-22 17:45:39.726555,0:00:00
154.64.245.126,21494,yes,1,0,1,0,0,2024-06-22 17:45:39.730546,0:00:00
154.64.245.126,39755,yes,2,0,2,0,0,2024-06-22 17:45:39.734533,0:00:03.117072
154.64.245.126,36251,yes,1,0,1,0,0,2024-06-22 17:45:39.738829,0:00:00
154.64.245.126,15090,yes,1,0,1,0,0,2024-06-22 17:45:39.742796,0:00:00
154.64.245.126,412,yes,1,0,1,0,0,2024-06-22 17:45:39.746928,0:00:00
154.64.245.126,29184,yes,1,0,1,0,0,2024-06-22 17:45:39.750855,0:00:00
154.64.245.126,20140,yes,1,0,1,0,0,2024-06-22 17:45:39.753937,0:00:00
154.64.245.126,32657,yes,1,0,1,0,0,2024-06-22 17:45:39.756490,0:00:00
154.64.245.126,49862,yes,1,0,1,0,0,2024-06-22 17:45:39.759876,0:00:00
154.64.245.126,16684,yes,1,0,1,0,0,2024-06-22 17:45:39.763355,0:00:00
154.64.245.126,50922,yes,2,0,2,0,0,2024-06-22 17:45:39.767462,0:00:07.017461
154.64.245.126,64740,yes,1,0,1,0,0,2024-06-22 17:45:39.771000,0:00:00
154.64.245.126,1422,yes,1,0,1,0,0,2024-06-22 17:45:39.774611,0:00:00
154.64.245.126,9395,yes,1,0,1,0,0,2024-06-22 17:45:39.779025,0:00:00
154.64.245.126,23723,yes,1,0,1,0,0,2024-06-22 17:45:39.783027,0:00:00
154.64.245.126,7044,yes,1,0,1,0,0,2024-06-22 17:45:39.786082,0:00:00
154.64.245.126,52332,yes,2,0,2,0,0,2024-06-22 17:45:39.789996,0:00:09.896687
154.64.245.126,11814,yes,1,0,1,0,0,2024-06-22 17:45:39.793461,0:00:00
154.64.245.126,20222,yes,1,0,1,0,0,2024-06-22 17:45:39.797064,0:00:00
154.64.245.126,50422,yes,1,0,1,0,0,2024-06-22 17:45:39.800530,0:00:00
154.64.245.126,9583,yes,1,0,1,0,0,2024-06-22 17:45:39.804728,0:00:00
154.64.245.126,23721,yes,1,0,1,0,0,2024-06-22 17:45:39.808408,0:00:00
154.64.245.126,43221,yes,1,0,1,0,0,2024-06-22 17:45:39.812292,0:00:00
154.64.245.126,38551,yes,1,0,1,0,0,2024-06-22 17:45:39.816318,0:00:00
154.64.245.126,47855,yes,1,0,1,0,0,2024-06-22 17:45:39.819643,0:00:00
154.64.245.126,58995,yes,1,0,1,0,0,2024-06-22 17:45:39.823247,0:00:00
154.64.245.126,52708,yes,1,0,1,0,0,2024-06-22 17:45:39.826750,0:00:00
154.64.245.126,46928,yes,1,0,1,0,0,2024-06-22 17:45:39.830892,0:00:00
154.64.245.126,38152,yes,1,0,1,0,0,2024-06-22 17:45:39.834176,0:00:00
154.64.245.126,6281,yes,1,0,1,0,0,2024-06-22 17:45:39.837312,0:00:00
154.64.245.126,24381,yes,1,0,1,0,0,2024-06-22 17:45:39.840321,0:00:00
154.64.245.126,2027,yes,1,0,1,0,0,2024-06-22 17:45:39.843356,0:00:00
154.64.245.126,34114,yes,1,0,1,0,0,2024-06-22 17:45:39.846759,0:00:00
154.64.245.126,57642,yes,1,0,1,0,0,2024-06-22 17:45:39.849889,0:00:00
154.64.245.126,48871,yes,1,0,1,0,0,2024-06-22 17:45:39.853787,0:00:00
154.64.245.126,58818,yes,1,0,1,0,0,2024-06-22 17:45:39.857427,0:00:00
154.64.245.126,47704,yes,1,0,1,0,0,2024-06-22 17:45:39.861225,0:00:00
154.64.245.126,29810,yes,1,0,1,0,0,2024-06-22 17:45:40.661226,0:00:00
154.64.245.126,60900,yes,1,0,1,0,0,2024-06-22 17:45:40.669467,0:00:00
154.64.245.126,10669,yes,1,0,1,0,0,2024-06-22 17:45:40.673421,0:00:00
154.64.245.126,21926,yes,1,0,1,0,0,2024-06-22 17:45:40.676458,0:00:00
154.64.245.126,42666,yes,1,0,1,0,0,2024-06-22 17:45:40.679689,0:00:00
154.64.245.126,33526,yes,1,0,1,0,0,2024-06-22 17:45:40.682804,0:00:00
154.64.245.126,1264,yes,1,0,1,0,0,2024-06-22 17:45:40.686482,0:00:00
154.64.245.126,40787,yes,1,0,1,0,0,2024-06-22 17:45:40.689769,0:00:00
154.64.245.126,29441,yes,1,0,1,0,0,2024-06-22 17:45:40.693099,0:00:00
154.64.245.126,14407,yes,1,0,1,0,0,2024-06-22 17:45:40.696697,0:00:00
154.64.245.126,17737,yes,1,0,1,0,0,2024-06-22 17:45:40.700657,0:00:00
154.64.245.126,41430,yes,1,0,1,0,0,2024-06-22 17:45:40.703897,0:00:00
154.64.245.126,19878,yes,1,0,1,0,0,2024-06-22 17:45:40.707848,0:00:00
154.64.245.126,48687,yes,1,0,1,0,0,2024-06-22 17:45:40.711583,0:00:00
154.64.245.126,39620,yes,1,0,1,0,0,2024-06-22 17:45:40.719014,0:00:00
154.64.245.126,56239,yes,1,0,1,0,0,2024-06-22 17:45:40.722933,0:00:00
154.64.245.126,29117,yes,1,0,1,0,0,2024-06-22 17:45:40.726467,0:00:00
154.64.245.126,38866,yes,1,0,1,0,0,2024-06-22 17:45:40.730124,0:00:00
154.64.245.126,50213,yes,1,0,1,0,0,2024-06-22 17:45:40.733293,0:00:00
154.64.245.126,20083,yes,1,0,1,0,0,2024-06-22 17:45:40.737142,0:00:00
154.64.245.126,51543,yes,1,0,1,0,0,2024-06-22 17:45:40.740865,0:00:00
154.64.245.126,4369,yes,1,0,1,0,0,2024-06-22 17:45:40.744754,0:00:00
154.64.245.126,44343,yes,1,0,1,0,0,2024-06-22 17:45:40.748851,0:00:00
154.64.245.126,62299,yes,1,0,1,0,0,2024-06-22 17:45:40.752637,0:00:00
154.64.245.126,39478,yes,1,0,1,0,0,2024-06-22 17:45:40.756077,0:00:00
154.64.245.126,24735,yes,1,0,1,0,0,2024-06-22 17:45:40.759962,0:00:00
154.64.245.126,40491,yes,1,0,1,0,0,2024-06-22 17:45:40.763739,0:00:00
154.64.245.126,31048,yes,1,0,1,0,0,2024-06-22 17:45:40.766455,0:00:00
154.64.245.126,28178,yes,1,0,1,0,0,2024-06-22 17:45:40.770176,0:00:00
154.64.245.126,19881,yes,1,0,1,0,0,2024-06-22 17:45:40.773133,0:00:00
154.64.245.126,25457,yes,1,0,1,0,0,2024-06-22 17:45:40.776257,0:00:00
154.64.245.126,47225,yes,1,0,1,0,0,2024-06-22 17:45:40.779141,0:00:00
154.64.245.126,7212,yes,1,0,1,0,0,2024-06-22 17:45:40.782097,0:00:00
154.64.245.126,57608,yes,1,0,1,0,0,2024-06-22 17:45:40.785308,0:00:00
154.64.245.126,46480,yes,1,0,1,0,0,2024-06-22 17:45:40.788371,0:00:00
154.64.245.126,9315,yes,1,0,1,0,0,2024-06-22 17:45:40.791161,0:00:00
154.64.245.126,64719,yes,1,0,1,0,0,2024-06-22 17:45:40.795391,0:00:00
154.64.245.126,42186,yes,1,0,1,0,0,2024-06-22 17:45:40.803752,0:00:00
154.64.245.126,36324,yes,1,0,1,0,0,2024-06-22 17:45:40.807730,0:00:00
154.64.245.126,15511,yes,1,0,1,0,0,2024-06-22 17:45:40.812310,0:00:00
154.64.245.126,50749,yes,1,0,1,0,0,2024-06-22 17:45:40.816457,0:00:00
154.64.245.126,22797,yes,1,0,1,0,0,2024-06-22 17:45:40.820430,0:00:00
154.64.245.126,1285,yes,1,0,1,0,0,2024-06-22 17:45:40.824540,0:00:00
154.64.245.126,3870,yes,1,0,1,0,0,2024-06-22 17:45:40.828823,0:00:00
154.64.245.126,51981,yes,1,0,1,0,0,2024-06-22 17:45:40.832052,0:00:00
154.64.245.126,21075,yes,1,0,1,0,0,2024-06-22 17:45:40.836601,0:00:00
154.64.245.126,41256,yes,1,0,1,0,0,2024-06-22 17:45:40.841331,0:00:00
154.64.245.126,56213,yes,1,0,1,0,0,2024-06-22 17:45:40.845417,0:00:00
154.64.245.126,23643,yes,1,0,1,0,0,2024-06-22 17:45:40.849517,0:00:00
154.64.245.126,61545,yes,1,0,1,0,0,2024-06-22 17:45:40.853251,0:00:00
154.64.245.126,5772,yes,1,0,1,0,0,2024-06-22 17:45:40.856887,0:00:00
154.64.245.126,25481,yes,1,0,1,0,0,2024-06-22 17:45:40.861145,0:00:00
154.64.245.126,18552,yes,1,0,1,0,0,2024-06-22 17:45:41.665132,0:00:00
154.64.245.126,38688,yes,1,0,1,0,0,2024-06-22 17:45:41.670689,0:00:00
154.64.245.126,3034,yes,1,0,1,0,0,2024-06-22 17:45:41.674252,0:00:00
154.64.245.126,27227,yes,1,0,1,0,0,2024-06-22 17:45:41.678252,0:00:00
154.64.245.126,45937,yes,1,0,1,0,0,2024-06-22 17:45:41.681351,0:00:00
154.64.245.126,50754,yes,1,0,1,0,0,2024-06-22 17:45:41.684465,0:00:00
154.64.245.126,41043,yes,1,0,1,0,0,2024-06-22 17:45:41.688480,0:00:00
154.64.245.126,42798,yes,1,0,1,0,0,2024-06-22 17:45:41.692064,0:00:00
154.64.245.126,41305,yes,1,0,1,0,0,2024-06-22 17:45:41.695349,0:00:00
154.64.245.126,33005,yes,1,0,1,0,0,2024-06-22 17:45:41.699247,0:00:00
154.64.245.126,13201,yes,1,0,1,0,0,2024-06-22 17:45:41.702685,0:00:00
154.64.245.126,24285,yes,1,0,1,0,0,2024-06-22 17:45:41.706124,0:00:00
154.64.245.126,60359,yes,1,0,1,0,0,2024-06-22 17:45:41.709699,0:00:00
154.64.245.126,4699,yes,1,0,1,0,0,2024-06-22 17:45:41.713820,0:00:00
154.64.245.126,45659,yes,1,0,1,0,0,2024-06-22 17:45:41.717928,0:00:00
154.64.245.126,50322,yes,1,0,1,0,0,2024-06-22 17:45:41.721700,0:00:00
154.64.245.126,53042,yes,1,0,1,0,0,2024-06-22 17:45:41.724820,0:00:00
154.64.245.126,48878,yes,1,0,1,0,0,2024-06-22 17:45:41.728025,0:00:00
154.64.245.126,26766,yes,1,0,1,0,0,2024-06-22 17:45:41.731831,0:00:00
154.64.245.126,28718,yes,1,0,1,0,0,2024-06-22 17:45:41.735219,0:00:00
154.64.245.126,15972,yes,1,0,1,0,0,2024-06-22 17:45:41.738274,0:00:00
154.64.245.126,53201,yes,1,0,1,0,0,2024-06-22 17:45:41.741611,0:00:00
154.64.245.126,48836,yes,1,0,1,0,0,2024-06-22 17:45:41.744508,0:00:00
154.64.245.126,22670,yes,1,0,1,0,0,2024-06-22 17:45:41.748860,0:00:00
154.64.245.126,28860,yes,1,0,1,0,0,2024-06-22 17:45:41.752711,0:00:00
154.64.245.126,31581,yes,1,0,1,0,0,2024-06-22 17:45:41.756464,0:00:00
154.64.245.126,4946,yes,1,0,1,0,0,2024-06-22 17:45:41.760251,0:00:00
154.64.245.126,53684,yes,1,0,1,0,0,2024-06-22 17:45:41.763829,0:00:00
154.64.245.126,65060,yes,1,0,1,0,0,2024-06-22 17:45:41.767319,0:00:00
154.64.245.126,5783,yes,1,0,1,0,0,2024-06-22 17:45:41.771264,0:00:00
154.64.245.126,13018,yes,1,0,1,0,0,2024-06-22 17:45:41.774429,0:00:00
154.64.245.126,7756,yes,1,0,1,0,0,2024-06-22 17:45:41.779313,0:00:00
154.64.245.126,64478,yes,1,0,1,0,0,2024-06-22 17:45:41.786412,0:00:00
154.64.245.126,45853,yes,1,0,1,0,0,2024-06-22 17:45:41.790294,0:00:00
154.64.245.126,42135,yes,1,0,1,0,0,2024-06-22 17:45:41.793494,0:00:00
154.64.245.126,10969,yes,1,0,1,0,0,2024-06-22 17:45:41.798230,0:00:00
154.64.245.126,23518,yes,1,0,1,0,0,2024-06-22 17:45:41.801978,0:00:00
154.64.245.126,29983,yes,1,0,1,0,0,2024-06-22 17:45:41.805202,0:00:00
154.64.245.126,759,yes,1,0,1,0,0,2024-06-22 17:45:41.810358,0:00:00
154.64.245.126,28411,yes,1,0,1,0,0,2024-06-22 17:45:41.814262,0:00:00
154.64.245.126,43047,yes,1,0,1,0,0,2024-06-22 17:45:41.817930,0:00:00
154.64.245.126,51055,yes,1,0,1,0,0,2024-06-22 17:45:41.821455,0:00:00
154.64.245.126,2865,yes,1,0,1,0,0,2024-06-22 17:45:41.825032,0:00:00
154.64.245.126,65192,yes,1,0,1,0,0,2024-06-22 17:45:41.829057,0:00:00
154.64.245.126,64188,yes,1,0,1,0,0,2024-06-22 17:45:41.832634,0:00:00
154.64.245.126,57194,yes,1,0,1,0,0,2024-06-22 17:45:41.836304,0:00:00
154.64.245.126,27816,yes,1,0,1,0,0,2024-06-22 17:45:41.841108,0:00:00
154.64.245.126,42325,yes,1,0,1,0,0,2024-06-22 17:45:41.844455,0:00:00
154.64.245.126,9630,yes,1,0,1,0,0,2024-06-22 17:45:41.848337,0:00:00
154.64.245.126,29089,yes,1,0,1,0,0,2024-06-22 17:45:41.851667,0:00:00
154.64.245.126,3200,yes,1,0,1,0,0,2024-06-22 17:45:41.855641,0:00:00
154.64.245.126,50324,yes,1,0,1,0,0,2024-06-22 17:45:41.859111,0:00:00
154.64.245.126,13918,yes,1,0,1,0,0,2024-06-22 17:45:41.863247,0:00:00
154.64.245.126,315,yes,1,0,1,0,0,2024-06-22 17:45:42.667337,0:00:00
154.64.245.126,25183,yes,1,0,1,0,0,2024-06-22 17:45:42.672199,0:00:00
154.64.245.126,28284,yes,1,0,1,0,0,2024-06-22 17:45:42.675598,0:00:00
154.64.245.126,16037,yes,1,0,1,0,0,2024-06-22 17:45:42.680066,0:00:00
154.64.245.126,16140,yes,1,0,1,0,0,2024-06-22 17:45:42.688460,0:00:00
154.64.245.126,5694,yes,1,0,1,0,0,2024-06-22 17:45:42.692166,0:00:00
154.64.245.126,38295,yes,1,0,1,0,0,2024-06-22 17:45:42.696297,0:00:00
154.64.245.126,61701,yes,1,0,1,0,0,2024-06-22 17:45:42.700208,0:00:00
154.64.245.126,10617,yes,1,0,1,0,0,2024-06-22 17:45:42.703804,0:00:00
154.64.245.126,58823,yes,1,0,1,0,0,2024-06-22 17:45:42.707589,0:00:00
154.64.245.126,48362,yes,1,0,1,0,0,2024-06-22 17:45:42.712462,0:00:00
154.64.245.126,17776,yes,1,0,1,0,0,2024-06-22 17:45:42.716538,0:00:00
154.64.245.126,43603,yes,1,0,1,0,0,2024-06-22 17:45:42.721180,0:00:00
154.64.245.126,47121,yes,1,0,1,0,0,2024-06-22 17:45:42.724774,0:00:00
154.64.245.126,30298,yes,1,0,1,0,0,2024-06-22 17:45:42.728583,0:00:00
154.64.245.126,30307,yes,1,0,1,0,0,2024-06-22 17:45:42.732076,0:00:00
154.64.245.126,56242,yes,1,0,1,0,0,2024-06-22 17:45:42.735775,0:00:00
154.64.245.126,54275,yes,1,0,1,0,0,2024-06-22 17:45:42.739724,0:00:00
154.64.245.126,34557,yes,1,0,1,0,0,2024-06-22 17:45:42.743826,0:00:00
154.64.245.126,58667,yes,1,0,1,0,0,2024-06-22 17:45:42.747628,0:00:00
154.64.245.126,9727,yes,1,0,1,0,0,2024-06-22 17:45:42.750597,0:00:00
154.64.245.126,5224,yes,1,0,1,0,0,2024-06-22 17:45:42.754431,0:00:00
154.64.245.126,31375,yes,1,0,1,0,0,2024-06-22 17:45:42.758500,0:00:00
154.64.245.126,6643,yes,1,0,1,0,0,2024-06-22 17:45:42.762162,0:00:00
154.64.245.126,10589,yes,2,0,2,0,0,2024-06-22 17:45:42.765339,0:00:06.988724
154.64.245.126,60865,yes,1,0,1,0,0,2024-06-22 17:45:42.769358,0:00:00
154.64.245.126,21511,yes,1,0,1,0,0,2024-06-22 17:45:42.772446,0:00:00
154.64.245.126,35661,yes,1,0,1,0,0,2024-06-22 17:45:42.774765,0:00:00
154.64.245.126,13124,yes,1,0,1,0,0,2024-06-22 17:45:42.777834,0:00:00
154.64.245.126,10972,yes,1,0,1,0,0,2024-06-22 17:45:42.780877,0:00:00
154.64.245.126,58325,yes,1,0,1,0,0,2024-06-22 17:45:42.783320,0:00:00
154.64.245.126,4916,yes,1,0,1,0,0,2024-06-22 17:45:42.785613,0:00:00
154.64.245.126,30512,yes,1,0,1,0,0,2024-06-22 17:45:42.788370,0:00:00
154.64.245.126,18901,yes,1,0,1,0,0,2024-06-22 17:45:42.790965,0:00:00
154.64.245.126,56167,yes,1,0,1,0,0,2024-06-22 17:45:42.793904,0:00:00
154.64.245.126,56558,yes,1,0,1,0,0,2024-06-22 17:45:42.797189,0:00:00
154.64.245.126,4810,yes,1,0,1,0,0,2024-06-22 17:45:42.800947,0:00:00
154.64.245.126,14839,yes,1,0,1,0,0,2024-06-22 17:45:42.804535,0:00:00
154.64.245.126,58848,yes,1,0,1,0,0,2024-06-22 17:45:42.807729,0:00:00
154.64.245.126,60606,yes,1,0,1,0,0,2024-06-22 17:45:42.811346,0:00:00
154.64.245.126,40607,yes,1,0,1,0,0,2024-06-22 17:45:42.814816,0:00:00
154.64.245.126,33734,yes,1,0,1,0,0,2024-06-22 17:45:42.818938,0:00:00
154.64.245.126,54280,yes,1,0,1,0,0,2024-06-22 17:45:42.822115,0:00:00
154.64.245.126,12231,yes,1,0,1,0,0,2024-06-22 17:45:42.825379,0:00:00
154.64.245.126,60947,yes,1,0,1,0,0,2024-06-22 17:45:42.828696,0:00:00
154.64.245.126,27793,yes,1,0,1,0,0,2024-06-22 17:45:42.831808,0:00:00
154.64.245.126,26083,yes,1,0,1,0,0,2024-06-22 17:45:42.835019,0:00:00
154.64.245.126,41011,yes,1,0,1,0,0,2024-06-22 17:45:42.839616,0:00:00
154.64.245.126,39204,yes,1,0,1,0,0,2024-06-22 17:45:42.843453,0:00:00
154.64.245.126,17698,yes,1,0,1,0,0,2024-06-22 17:45:42.847732,0:00:00
154.64.245.126,54391,yes,1,0,1,0,0,2024-06-22 17:45:42.854730,0:00:00
154.64.245.126,57304,yes,1,0,1,0,0,2024-06-22 17:45:42.858028,0:00:00
154.64.245.126,35021,yes,1,0,1,0,0,2024-06-22 17:45:42.861327,0:00:00
154.64.245.126,3703,yes,1,0,1,0,0,2024-06-22 17:45:43.662164,0:00:00
154.64.245.126,450,yes,1,0,1,0,0,2024-06-22 17:45:43.669891,0:00:00
154.64.245.126,10574,yes,1,0,1,0,0,2024-06-22 17:45:43.673179,0:00:00
154.64.245.126,52334,yes,1,0,1,0,0,2024-06-22 17:45:43.677015,0:00:00
154.64.245.126,55009,yes,1,0,1,0,0,2024-06-22 17:45:43.680985,0:00:00
154.64.245.126,39970,yes,1,0,1,0,0,2024-06-22 17:45:43.684744,0:00:00
154.64.245.126,6342,yes,1,0,1,0,0,2024-06-22 17:45:43.688668,0:00:00
154.64.245.126,50078,yes,1,0,1,0,0,2024-06-22 17:45:43.692020,0:00:00
154.64.245.126,8212,yes,1,0,1,0,0,2024-06-22 17:45:43.695298,0:00:00
154.64.245.126,33100,yes,1,0,1,0,0,2024-06-22 17:45:43.699034,0:00:00
154.64.245.126,14777,yes,1,0,1,0,0,2024-06-22 17:45:43.702313,0:00:00
154.64.245.126,40263,yes,1,0,1,0,0,2024-06-22 17:45:43.705564,0:00:00
154.64.245.126,44536,yes,1,0,1,0,0,2024-06-22 17:45:43.709102,0:00:00
154.64.245.126,31880,yes,1,0,1,0,0,2024-06-22 17:45:43.712215,0:00:00
154.64.245.126,64517,yes,1,0,1,0,0,2024-06-22 17:45:43.715710,0:00:00
154.64.245.126,33358,yes,1,0,1,0,0,2024-06-22 17:45:43.719691,0:00:00
154.64.245.126,14563,yes,1,0,1,0,0,2024-06-22 17:45:43.723517,0:00:00
154.64.245.126,12482,yes,1,0,1,0,0,2024-06-22 17:45:43.727190,0:00:00
154.64.245.126,2457,yes,1,0,1,0,0,2024-06-22 17:45:43.730917,0:00:00
154.64.245.126,17155,yes,1,0,1,0,0,2024-06-22 17:45:43.734275,0:00:00
154.64.245.126,10244,yes,1,0,1,0,0,2024-06-22 17:45:43.737464,0:00:00
154.64.245.126,64331,yes,1,0,1,0,0,2024-06-22 17:45:43.741390,0:00:00
154.64.245.126,317,yes,1,0,1,0,0,2024-06-22 17:45:43.745212,0:00:00
154.64.245.126,63585,yes,1,0,1,0,0,2024-06-22 17:45:43.748935,0:00:00
154.64.245.126,38939,yes,1,0,1,0,0,2024-06-22 17:45:43.752540,0:00:00
154.64.245.126,57161,yes,1,0,1,0,0,2024-06-22 17:45:43.756362,0:00:00
154.64.245.126,26418,yes,1,0,1,0,0,2024-06-22 17:45:43.760618,0:00:00
154.64.245.126,1081,yes,1,0,1,0,0,2024-06-22 17:45:43.764034,0:00:00
154.64.245.126,37164,yes,1,0,1,0,0,2024-06-22 17:45:43.766896,0:00:00
154.64.245.126,34606,yes,1,0,1,0,0,2024-06-22 17:45:43.774828,0:00:00
154.64.245.126,63721,yes,1,0,1,0,0,2024-06-22 17:45:43.778708,0:00:00
154.64.245.126,2852,yes,1,0,1,0,0,2024-06-22 17:45:43.782385,0:00:00
154.64.245.126,45223,yes,1,0,1,0,0,2024-06-22 17:45:43.786582,0:00:00
154.64.245.126,60993,yes,1,0,1,0,0,2024-06-22 17:45:43.790525,0:00:00
154.64.245.126,28921,yes,1,0,1,0,0,2024-06-22 17:45:43.794200,0:00:00
154.64.245.126,37033,yes,1,0,1,0,0,2024-06-22 17:45:43.798590,0:00:00
154.64.245.126,48435,yes,1,0,1,0,0,2024-06-22 17:45:43.802538,0:00:00
154.64.245.126,15552,yes,1,0,1,0,0,2024-06-22 17:45:43.806592,0:00:00
154.64.245.126,62519,yes,1,0,1,0,0,2024-06-22 17:45:43.810233,0:00:00
154.64.245.126,49596,yes,1,0,1,0,0,2024-06-22 17:45:43.813879,0:00:00
154.64.245.126,32780,yes,1,0,1,0,0,2024-06-22 17:45:43.817718,0:00:00
154.64.245.126,50826,yes,1,0,1,0,0,2024-06-22 17:45:43.820871,0:00:00
154.64.245.126,19610,yes,1,0,1,0,0,2024-06-22 17:45:43.825511,0:00:00
154.64.245.126,11321,yes,1,0,1,0,0,2024-06-22 17:45:43.830022,0:00:00
154.64.245.126,50627,yes,1,0,1,0,0,2024-06-22 17:45:43.833433,0:00:00
154.64.245.126,45490,yes,1,0,1,0,0,2024-06-22 17:45:43.836547,0:00:00
154.64.245.126,29206,yes,1,0,1,0,0,2024-06-22 17:45:43.840019,0:00:00
154.64.245.126,54473,yes,1,0,1,0,0,2024-06-22 17:45:43.843979,0:00:00
154.64.245.126,57484,yes,1,0,1,0,0,2024-06-22 17:45:43.847881,0:00:00
154.64.245.126,21150,yes,1,0,1,0,0,2024-06-22 17:45:43.851877,0:00:00
154.64.245.126,15602,yes,1,0,1,0,0,2024-06-22 17:45:43.855742,0:00:00
154.64.245.126,29513,yes,1,0,1,0,0,2024-06-22 17:45:43.859619,0:00:00
154.64.245.126,39586,yes,1,0,1,0,0,2024-06-22 17:45:43.862360,0:00:00
154.64.245.126,58464,yes,1,0,1,0,0,2024-06-22 17:45:44.667168,0:00:00
154.64.245.126,24392,yes,1,0,1,0,0,2024-06-22 17:45:44.671935,0:00:00
154.64.245.126,17358,yes,1,0,1,0,0,2024-06-22 17:45:44.675375,0:00:00
154.64.245.126,11810,yes,1,0,1,0,0,2024-06-22 17:45:44.679328,0:00:00
